id,level,segment_1,segment_2,segment_3,segment_4,segment_5,segment_6,segment_7,segment_8,accepted_orders,speech_1,speech_2,speech_3,speech_4,speech_5,speech_6,speech_7,speech_8,speech_instruction_1,speech_instruction_2,speech_instruction_3,speech_instruction_4,speech_instruction_5,speech_instruction_6,speech_instruction_7,speech_instruction_8,notes,active,full_speech,full_speech_instruction,accepted_order_sentences
sv_b1_002,B1,hon,tackade nej,när,arbetstiden,ändrades.,,,,1-2-3-4-5,,,,,,,,,,,,,,,,,grammatik: Huvudsats med tidsbisats; tema: arbete; huvudverb: tacka nej; CEFR: Beskriver socialt beslut kopplat till förändring i vardagen.,TRUE
sv_b1_003,B1,vi,valde,cykeln,för att,vädret,var,bättre.,,1-2-3-4-5-6-7|4-5-6-7-2-1-3,,,,,,,,,,,,,,,,,"grammatik: Orsaksuttryck med för att; tema: transport och väder; huvudverb: välja; CEFR: Kombinerar val, orsak och vardaglig kontrast.",TRUE
sv_b1_004,B1,de,löste,problemet,genom att,prata,med,chefen.,,1-2-3-4-5-6-7|4-5-6-7-2-1-3,dom,,,,,,,,Pronounce the Swedish pronoun de as dom in this isolated segment.,,,,,,,,grammatik: Lösning med genom att; tema: arbete; huvudverb: lösa; CEFR: Vardagligt problem och lösning med mer sammanhängande struktur.,TRUE
sv_b1_005,B1,du,borde jämföra,priser,innan du,köper,försäkring.,,,1-2-3-4-5-6,,,,,,,,,,,,,,,,,grammatik: Råd med modalverb och tidsbisats; tema: ekonomi; huvudverb: jämföra; CEFR: Ger råd och innehåller enkel bisats med praktiskt ämne.,TRUE
sv_b1_006,B1,jag,missade,mötet,eftersom mobilen,var avstängd.,,,,1-2-3-4-5|4-5-2-1-3,,,,,,,,,,,,,,,,,grammatik: Orsaksbisats och perfektiv händelse; tema: arbete och digitalt liv; huvudverb: missa; CEFR: Beskriver ett vardagsproblem med tydlig orsak.,TRUE
sv_b1_007,B1,ni,kan lämna,förslag,om planen,känns,otydlig.,,,1-2-3-4-5-6,,,,,,,,,,,,,,,,,"grammatik: Villkorsbisats och modalverb; tema: arbete och planering; huvudverb: lämna; CEFR: Uttrycker möjlighet, förslag och enkel villkorsrelation.",TRUE
sv_b1_008,B1,hon,blev,orolig,när sonen,inte svarade.,,,,1-2-3-4-5|4-5-2-1-3,,,,,,,,,,,,,,,,,grammatik: Tidsbisats och negation; tema: relationer; huvudverb: bli; CEFR: Känsloreaktion kopplad till händelse i en naturlig vardagssituation.,TRUE
sv_b1_009,B1,vi,sparar,pengar,så att,resan,blir,möjlig.,,1-2-3-4-5-6-7|4-5-6-7-2-1-3,,,,,,,,,,,,,,,,,grammatik: Syftesbisats och adjektiv; tema: ekonomi och resor; huvudverb: spara; CEFR: Uttrycker mål och möjlighet med vardagligt abstrakt innehåll.,TRUE
sv_b1_010,B1,de,erbjuder,hjälp,till den som är ny.,,,,,1-2-3-4|4-2-1-3,dom,,,,,,,,Pronounce the Swedish pronoun de as dom in this isolated segment.,,,,,,,,grammatik: Relativt uttryck och indirekt mottagare; tema: samhälle och stöd; huvudverb: erbjuda; CEFR: Naturlig social mening med enkel generalisering.,TRUE
sv_b1_011,B1,jag,tog ansvar,när projektet,fastnade.,,,,,1-2-3-4,,,,,,,,,,,,,,,,,grammatik: Fast uttryck och tidsbisats; tema: arbete; huvudverb: ta ansvar; CEFR: Vardagligt abstrakt uttryck kopplat till problem.,TRUE
sv_b1_012,B1,hon,föreslog,en paus,eftersom alla,var,trötta.,,,1-2-3-4-5-6|4-5-6-2-1-3|3-2-1-4-5-6,,,,,,,,,,,,,,,,,grammatik: Orsaksbisats och objekt; tema: arbete och hälsa; huvudverb: föreslå; CEFR: Ger orsak till ett enkelt förslag i social situation.,TRUE
sv_b1_013,B1,vi,behöver,en lösning,som fungerar,i,vardagen.,,,1-2-3-4-5-6|5-6-2-1-3-4,,,,,,,,,,,,,,,,,grammatik: Relativ bisats och abstrakt substantiv; tema: vardagsproblem; huvudverb: behöva; CEFR: Använder vardagligt abstrakt ord och enkel relativbisats.,TRUE
sv_b1_014,B1,du,kan spara,tid,om du,förbereder,listan.,,,1-2-3-4-5-6,,,,,,,,,,,,,,,,,grammatik: Villkorsbisats och modalverb; tema: planering; huvudverb: spara; CEFR: Kopplar handling och resultat på tydlig B1-nivå.,TRUE
sv_b1_015,B1,de,flyttade,mötet,eftersom lokalen,var,upptagen.,,,1-2-3-4-5-6|4-5-6-2-1-3,dom,,,,,,,,Pronounce the Swedish pronoun de as dom in this isolated segment.,,,,,,,,grammatik: Orsaksbisats och tidsändring; tema: arbete och ärenden; huvudverb: flytta; CEFR: Naturlig planeringsmening med tydlig orsak.,TRUE
sv_b1_016,B1,jag,uppskattar,när någon,säger till,i tid.,,,,1-2-3-4-5,,,,,,,,,,,,,,,,,grammatik: Bisats med när och partikelverb; tema: kommunikation; huvudverb: uppskatta; CEFR: Uttrycker värdering och social norm på vardaglig nivå.,TRUE
sv_b1_017,B1,hon,undviker,bilen,när trafiken,är,tät.,,,1-2-3-4-5-6|4-5-6-2-1-3,,,,,,,,,,,,,,,,,grammatik: Tidsbisats och adjektiv; tema: transport och miljö; huvudverb: undvika; CEFR: Vardagligt val med orsakande omständighet.,TRUE
sv_b1_018,B1,vi,diskuterade,budgeten,innan beslutet,blev,klart.,,,1-2-3-4-5-6|4-5-6-2-1-3,,,,,,,,,,,,,,,,,grammatik: Tidsbisats och abstrakt substantiv; tema: ekonomi och arbete; huvudverb: diskutera; CEFR: Beskriver process före beslut med vanligt abstrakt ord.,TRUE
sv_b1_019,B1,ni,behöver prioritera,hälsan,även när,det,är,stressigt.,,1-2-3-4-5-6-7,,,,,,,,,,,,,,,,,grammatik: Behöver plus infinitiv och bisats; tema: hälsa och arbete; huvudverb: prioritera; CEFR: Uttrycker råd och kontrast i vardaglig arbets- eller livssituation.,TRUE
sv_b1_020,B1,man,märker,skillnaden,när ljudet,blir,tystare.,,,1-2-3-4-5-6|4-5-6-2-1-3,,,,,,,,,,,,,,,,,grammatik: Generiskt man och tidsbisats; tema: hem och miljö; huvudverb: märka; CEFR: Vardaglig observation med jämförande adjektiv.,TRUE
sv_b1_021,B1,jag,kontaktade,hyresvärden,eftersom värmen,inte fungerade.,,,,1-2-3-4-5|4-5-2-1-3,,,,,,,,,,,,,,,,,grammatik: Orsaksbisats med negation; tema: boende; huvudverb: kontakta; CEFR: Beskriver praktiskt problem och åtgärd i boendemiljö.,TRUE
sv_b1_022,B1,hon,accepterade,erbjudandet,trots att lönen,var,låg.,,,1-2-3-4-5-6|4-5-6-2-1-3,,,,,,,,,,,,,,,,,grammatik: Koncessiv bisats med trots att; tema: arbete och ekonomi; huvudverb: acceptera; CEFR: Uttrycker enkel kontrast mellan nackdel och beslut.,TRUE
sv_b1_023,B1,vi,ändrade,rutinen,så att morgonen,blev,lugnare.,,,1-2-3-4-5-6|4-5-6-2-1-3,,,,,,,,,,,,,,,,,grammatik: Resultatbisats och jämförelse; tema: hem och rutiner; huvudverb: ändra; CEFR: Kopplar förändring till resultat med vardagligt abstrakt ord.,TRUE
sv_b1_024,B1,de,hämtade,paketet,när butiken,öppnade,igen.,,,1-2-3-4-5-6|4-5-6-2-1-3|3-2-1-4-5-6,dom,,,,,,,,Pronounce the Swedish pronoun de as dom in this isolated segment.,,,,,,,,grammatik: Tidsbisats och partikeladverb; tema: ärenden; huvudverb: hämta; CEFR: Vardaglig händelse med tidsrelation och konkret objekt.,TRUE
sv_b1_025,B1,jag,rekommenderar,filmen,eftersom skådespeleriet,känns,äkta.,,,1-2-3-4-5-6|4-5-6-2-1-3,,,,,,,,,,,,,,,,,grammatik: Orsaksbisats och värderande adjektiv; tema: kultur; huvudverb: rekommendera; CEFR: Uttrycker enkel åsikt med motivering om kultur.,TRUE
sv_b1_026,B1,hon,oroar sig,för kostnaden,efter reparationen.,,,,,1-2-3-4,,,,,,,,,,,,,,,,,grammatik: Reflexivt verb och tidsfras; tema: ekonomi och vardagsproblem; huvudverb: oroa sig; CEFR: Vardaglig känsla kopplad till ekonomiskt problem.,TRUE
sv_b1_027,B1,vi,jämförde,alternativen,innan vi,bestämde oss.,,,,1-2-3-4-5|4-5-2-1-3,,,,,,,,,,,,,,,,,grammatik: Tidsbisats och reflexivt verb; tema: beslut och planering; huvudverb: jämföra; CEFR: Beskriver en enkel beslutsprocess med abstrakta alternativ.,TRUE
sv_b1_028,B1,du,får gärna,fråga,om instruktionen,är,oklar.,,,1-2-3-4-5-6,,,,,,,,,,,,,,,,,grammatik: Artigt tillstånd och villkorsbisats; tema: kommunikation och arbete; huvudverb: fråga; CEFR: Naturlig uppmaning med villkor och vardagligt abstrakt ord.,TRUE
sv_b1_029,B1,de,planerar,festen,medan barnen,sover.,,,,1-2-3-4-5|4-5-2-1-3,dom,,,,,,,,Pronounce the Swedish pronoun de as dom in this isolated segment.,,,,,,,,grammatik: Samtidighetsbisats; tema: familj och fritid; huvudverb: planera; CEFR: Sammanbinder två vardagliga handlingar i enkel bisatsstruktur.,TRUE
sv_b1_030,B1,jag,lärde mig,mycket,när jag,arbetade,extra.,,,1-2-3-4-5-6,,,,,,,,,,,,,,,,,grammatik: Reflexivt verb och tidsbisats; tema: arbete och erfarenhet; huvudverb: lära sig; CEFR: Uttrycker erfarenhet och utveckling med vanlig B1-struktur.,TRUE
sv_b1_031,B1,hon,påminde,gruppen,om,den nya tiden.,,,,1-2-3-4-5|4-5-2-1-3|3-2-1-4-5,,,,,,,,,,,,,,,,,grammatik: Verb med indirekt objekt och preposition; tema: arbete och planering; huvudverb: påminna; CEFR: Vardaglig kommunikationshandling med tydlig mottagare.,TRUE
sv_b1_032,B1,vi,delar,ansvaret,så att ingen,blir,ensam.,,,1-2-3-4-5-6|4-5-6-2-1-3,,,,,,,,,,,,,,,,,grammatik: Syftesbisats och abstrakt substantiv; tema: relationer och ansvar; huvudverb: dela; CEFR: Uttrycker socialt ansvar och resultat på B1-nivå.,TRUE
sv_b1_033,B1,många,väljer,tåget,när bensinen,blir,dyrare.,,,1-2-3-4-5-6|4-5-6-2-1-3,,,,,,,,,,,,,,,,,grammatik: Generellt subjekt och tidsbisats; tema: transport och ekonomi; huvudverb: välja; CEFR: Kopplar vardagsval till ekonomisk förändring.,TRUE
sv_b1_034,B1,jag,försöker,lyssna,även när,jag inte,håller med.,,,1-2-3-4-5-6|4-5-6-2-1-3,,,,,,,,,,,,,,,,,grammatik: Bisats med kontrast och negation; tema: relationer och kommunikation; huvudverb: försöka lyssna; CEFR: Uttrycker social strategi med enkel kontrast.,TRUE
sv_b1_035,B1,hon,skrev,ett klagomål,eftersom leveransen,var,sen.,,,1-2-3-4-5-6|4-5-6-2-1-3|3-2-1-4-5-6,,,,,,,,,,,,,,,,,grammatik: Orsaksbisats och abstrakt objekt; tema: konsumentärenden; huvudverb: skriva; CEFR: Vardaglig servicesituation med orsak och problem.,TRUE
sv_b1_036,B1,vi,hittar,ofta,bättre lösningar,tillsammans.,,,,1-2-3-4-5|5-2-1-3-4,,,,,,,,,,,,,,,,,grammatik: Frekvensadverbial och jämförelse; tema: samarbete; huvudverb: hitta; CEFR: Vardagligt abstrakt innehåll utan tung komplexitet.,TRUE
sv_b1_037,B1,de,minskade,matsvinnet,genom att,planera,inköpen.,,,1-2-3-4-5-6|4-5-6-2-1-3,dom,,,,,,,,Pronounce the Swedish pronoun de as dom in this isolated segment.,,,,,,,,grammatik: Medel med genom att; tema: miljö och mat; huvudverb: minska; CEFR: Kopplar konkret miljöhandling till planering.,TRUE
sv_b1_038,B1,du,verkar,lugnare,när du får,tydlig information.,,,,1-2-3-4-5|4-5-2-1-3,,,,,,,,,,,,,,,,,grammatik: Tidsbisats och jämförande adjektiv; tema: hälsa och kommunikation; huvudverb: verka; CEFR: Uttrycker samband mellan information och känsla.,TRUE
sv_b1_039,B1,jag,bokade om,tiden,eftersom schemat,ändrades.,,,,1-2-3-4-5,,,,,,,,,,,,,,,,,grammatik: Partikelverb och orsaksbisats; tema: planering och ärenden; huvudverb: boka om; CEFR: Naturlig omplanering med tydlig orsak.,TRUE
sv_b1_040,B1,hon,tog med,laddaren,för säkerhets skull.,,,,,1-2-3-4,,,,,,,,,,,,,,,,,grammatik: Partikelverb och fast uttryck; tema: digitalt liv och resor; huvudverb: ta med; CEFR: Vardaglig strategi med idiomatiskt men tydligt uttryck.,TRUE
sv_b2_001,B2,jag,föredrar,kortare möten,eftersom,besluten,ofta blir,tydligare,då.,1-2-3-4-5-6-7-8|4-5-6-7-8-2-1-3,,,,,,,,,,,,,,,,,grammatik: Orsaksbisats och jämförelse; tema: arbete och beslut; huvudverb: föredra; CEFR: Nyanserad preferens med motivering och abstrakt substantiv.,TRUE
sv_b2_002,B2,hon,ifrågasätter,"förslaget,",men hon,avfärdar,det,inte helt.,,1-2-3-4-5-6-7,,,,,,,,,,,,,,,,,"grammatik: Samordning med kontrast och negation; tema: arbete och åsikter; huvudverb: ifrågasätta; CEFR: Uttrycker reservation utan total avvisning, typiskt B2.",TRUE
sv_b2_003,B2,vi,måste väga,kostnaden,mot nyttan,innan vi,går vidare.,,,1-2-3-4-5-6,,,,,,,,,,,,,,,,,"grammatik: Modalverb, jämförelse och tidsbisats; tema: ekonomi och planering; huvudverb: väga; CEFR: Abstrakt avvägning med tydlig beslutsstruktur.",TRUE
sv_b2_004,B2,de,prioriterar,tillgänglighet,även om,lösningen,blir,dyrare.,,1-2-3-4-5-6-7|4-5-6-7-2-1-3,dom,,,,,,,,Pronounce the Swedish pronoun de as dom in this isolated segment.,,,,,,,,grammatik: Koncessiv bisats och jämförelse; tema: samhälle och service; huvudverb: prioritera; CEFR: Uttrycker värdering och konsekvens med abstrakt ordförråd.,TRUE
sv_b2_005,B2,man,kan se,förändringen,som,"en möjlighet,",inte bara,som,ett problem.,1-2-3-4-5-6-7-8,,,,,,,,,,,,,,,,,grammatik: Perspektivmarkering och kontrast; tema: förändring och arbete; huvudverb: se; CEFR: Nyanserar en situation med kontrasterande tolkningar.,TRUE
sv_b2_006,B2,jag,uppskattar,"flexibiliteten,",men gränserna,behöver bli,tydligare.,,,1-2-3-4-5-6,,,,,,,,,,,,,,,,,grammatik: Samordning med reservation; tema: arbete och vardagsbalans; huvudverb: uppskatta; CEFR: Balanserar positiv bedömning med förbättringsbehov.,TRUE
sv_b2_007,B2,hon,tar,kritiken,på allvar,utan att,tappa,självförtroendet.,,1-2-3-4-5-6-7|5-6-7-2-1-3-4,,,,,,,,,,,,,,,,,grammatik: Fast uttryck och utan att; tema: relationer och utveckling; huvudverb: ta på allvar; CEFR: Idiomatisk men tydlig mening om reaktion och självkontroll.,TRUE
sv_b2_008,B2,vi,bör skjuta upp,beslutet,tills underlaget,är,mer komplett.,,,1-2-3-4-5-6,,,,,,,,,,,,,,,,,"grammatik: Modalverb, partikelverb och tidsbisats; tema: arbete och beslut; huvudverb: skjuta upp; CEFR: Formulerar ett försiktigt beslut med orsak i underlagets kvalitet.",TRUE
sv_b2_009,B2,de,minskade,utsläppen,genom att,samordna,transporterna,bättre.,,1-2-3-4-5-6-7|4-5-6-7-2-1-3,dom,,,,,,,,Pronounce the Swedish pronoun de as dom in this isolated segment.,,,,,,,,grammatik: Medel med genom att och jämförelse; tema: miljö och transport; huvudverb: minska; CEFR: Kopplar åtgärd till miljöeffekt med mer abstrakt språk.,TRUE
sv_b2_010,B2,jag,är tveksam,till planen,eftersom tidsramen,känns,orealistisk.,,,1-2-3-4-5-6,,,,,,,,,,,,,,,,,grammatik: Ställningstagande med orsaksbisats; tema: arbete och planering; huvudverb: vara tveksam; CEFR: Uttrycker nyanserad kritik med konkret motivering.,TRUE
sv_b2_011,B2,hon,jämför,resultaten,med,tidigare mätningar,för att,se,trenden.,1-2-3-4-5-6-7-8|6-7-8-2-1-3-4-5,hon,,,,,,,,"Pronounce the Swedish pronoun hon exactly as IPA /huːn/: long close rounded vowel, audible final n. Do not pronounce it as /hɔn/ or with an å-like vowel.",,,,,,,,grammatik: Jämförelse och syftesfras; tema: analys och arbete; huvudverb: jämföra; CEFR: Beskriver analytisk handling med tydligt syfte.,TRUE
sv_b2_012,B2,vi,behöver skapa,rutiner,som fungerar,även när,tempot,ökar.,,1-2-3-4-5-6-7,,,,,,,,,,,,,,,,,grammatik: Relativ bisats och kontrastiv tidsbisats; tema: arbete och organisation; huvudverb: skapa; CEFR: Mer komplex struktur med hållbarhet över olika situationer.,TRUE
sv_b2_013,B2,de,lyfter fram,riskerna,utan att,låta,alarmistiska.,,,1-2-3-4-5-6,dom,,,,,,,,Pronounce the Swedish pronoun de as dom in this isolated segment.,,,,,,,,grammatik: Partikelverb och utan att; tema: samhälle och kommunikation; huvudverb: lyfta fram; CEFR: Nyanserar kommunikation mellan saklighet och överdrift.,TRUE
sv_b2_014,B2,jag,håller med,"i princip,",men detaljerna,måste,justeras.,,,1-2-3-4-5-6,,,,,,,,,,,,,,,,,grammatik: Idiomatisk reservation och passiv; tema: åsikter och beslut; huvudverb: hålla med; CEFR: Naturlig B2-fras för delvis samtycke och krav på ändring.,TRUE
sv_b2_015,B2,hon,förklarar,skillnaden,så tydligt,att,alla,kan följa,resonemanget.,1-2-3-4-5-6-7-8|4-5-6-7-8-2-1-3|3-2-1-4-5-6-7-8,,,,,,,,,,,,,,,,,grammatik: Graduttryck med att-bisats; tema: kommunikation och lärande; huvudverb: förklara; CEFR: Uttrycker resultat av tydlig kommunikation med abstrakt objekt.,TRUE
sv_b2_016,B2,vi,ser,"en förbättring,",även om,utvecklingen,går,långsamt.,,1-2-3-4-5-6-7,,sér,,,,,,,,"Pronounce the Swedish verb ser clearly as [seːr], with a long closed e and an audible final r.",,,,,,,grammatik: Koncessiv bisats och abstrakt substantiv; tema: förändring och arbete; huvudverb: se; CEFR: Balanserar positiv utveckling med tydlig reservation.,TRUE
sv_b2_017,B2,de,avstår från,kampanjen,eftersom budskapet,kan missförstås.,,,,1-2-3-4-5,dom,,,,,,,,Pronounce the Swedish pronoun de as dom in this isolated segment.,,,,,,,,grammatik: Orsaksbisats och passiv modalform; tema: kommunikation och samhälle; huvudverb: avstå; CEFR: Uttrycker riskbedömning och konsekvens på tydlig B2-nivå.,TRUE
sv_b2_018,B2,jag,vill hellre,förebygga problemen,än reparera,skadorna,senare.,,,1-2-3-4-5-6,,,,,,,,,,,,,,,,,grammatik: Jämförande preferens med hellre än; tema: hälsa och planering; huvudverb: förebygga; CEFR: Uttrycker prioritering mellan förebyggande och reaktiv handling.,TRUE
sv_b2_019,B2,hon,anpassar,tonen,"efter situationen,",vilket,gör,samtalet,lättare.,1-2-3-4-5-6-7-8,,,,,,,,,,,,,,,,,grammatik: Relativ sats med vilket och konsekvens; tema: kommunikation och relationer; huvudverb: anpassa; CEFR: Visar samband mellan språkligt val och social effekt.,TRUE
sv_b2_020,B2,vi,kan behålla,kvaliteten,om vi,förenklar,processen.,,,1-2-3-4-5-6,,,,,,,,,,,,,,,,,grammatik: Villkorsbisats och abstrakta substantiv; tema: arbete och kvalitet; huvudverb: behålla; CEFR: Uttrycker villkor för resultat med arbetsrelaterat ordförråd.,TRUE
sv_b2_021,B2,de,betonar,"ansvar,",men de,erbjuder också,praktiskt stöd.,,,1-2-3-4-5-6,dom,,,men dom,,,,,Pronounce the Swedish pronoun de as dom in this isolated segment.,,,Pronounce the Swedish pronoun de as dom in this isolated segment.,,,,,grammatik: Samordning med kontrast och tillägg; tema: samhälle och stöd; huvudverb: betona; CEFR: Nyanserar en ståndpunkt genom både krav och stöd.,TRUE
sv_b2_022,B2,jag,uppfattar,kommentaren,"som saklig,",även om,den,låter,hård.,1-2-3-4-5-6-7-8,,,,,,,,,,,,,,,,,grammatik: Värdering med koncessiv bisats; tema: kommunikation och relationer; huvudverb: uppfatta; CEFR: Uttrycker tolkning och reservation i socialt sammanhang.,TRUE
sv_b2_023,B2,hon,vill förankra,beslutet,innan förändringen,genomförs.,,,,1-2-3-4-5,,,,,,,,,,,,,,,,,"grammatik: Modal vilja, tidsbisats och passiv; tema: arbete och förändring; huvudverb: förankra; CEFR: Mer abstrakt arbetsfras med process och genomförande.",TRUE
sv_b2_024,B2,vi,riskerar,att tappa tempo,om kommunikationen,blir,otydlig.,,,1-2-3-4-5-6|4-5-6-2-1-3,,,,,,,,,,,,,,,,,grammatik: Riskuttryck och villkorsbisats; tema: arbete och kommunikation; huvudverb: riskera; CEFR: Uttrycker möjlig negativ konsekvens av bristande tydlighet.,TRUE
sv_b2_025,B2,man,bör ta hänsyn,till både,miljö,och,ekonomi.,,,1-2-3-4-5-6,,,,,,,,,,,,,,,,,grammatik: Generiskt man och fast uttryck; tema: miljö och ekonomi; huvudverb: ta hänsyn; CEFR: Använder idiomatiskt uttryck och balanserar två abstrakta hänsyn.,TRUE
sv_b2_026,B2,jag,ser,"poängen,",men jag,saknar,ett konkret exempel.,,,1-2-3-4-5-6,,,,,,,,,,,,,,,,,grammatik: Samordning med kontrast; tema: kommunikation och argumentation; huvudverb: se; CEFR: Naturligt uttryck för delvis förståelse och behov av konkretisering.,TRUE
sv_b2_027,B2,hon,framhåller,samarbetet,som en avgörande,framgångsfaktor.,,,,1-2-3-4-5,,,,,,,,,,,,,,,,,grammatik: Värderande konstruktion med som; tema: arbete och samarbete; huvudverb: framhålla; CEFR: Abstrakt men tydlig mening om prioritering och värde.,TRUE
sv_b2_028,B2,vi,behöver fördela,resurserna,mer rättvist,nästa termin.,,,,1-2-3-4-5,,,,,,,,,,,,,,,,,grammatik: Behöver plus infinitiv och gradadverb; tema: samhälle och utbildning; huvudverb: fördela; CEFR: Uttrycker förbättringsbehov med abstrakt resursord.,TRUE
sv_b2_029,B2,de,granskar,avtalet,noggrant,innan de,skriver under.,,,1-2-3-4-5-6|5-6-2-1-3-4,dom,,,,innan dom,,,,Pronounce the Swedish pronoun de as dom in this isolated segment.,,,,Pronounce the Swedish pronoun de as dom in this isolated segment.,,,,grammatik: Tidsbisats och partikelverb; tema: arbete och juridik; huvudverb: granska; CEFR: Vardagligt avancerad situation med ansvar och ordningsföljd.,TRUE
sv_b2_030,B2,jag,tolkar,tystnaden,som osäkerhet,snarare än,motstånd.,,,1-2-3-4-5-6,,,,,,,,,,,,,,,,,grammatik: Tolkning och jämförande uttryck; tema: relationer och kommunikation; huvudverb: tolka; CEFR: Nyanserar social signal med alternativ förklaring.,TRUE
sv_b2_031,B2,hon,försvarar,"idén,",men hon,erkänner,svagheterna.,,,1-2-3-4-5-6,,,,,,,,,,,,,,,,,grammatik: Samordning med kontrast; tema: åsikter och arbete; huvudverb: försvara; CEFR: Balanserar stöd med erkännande av brister.,TRUE
sv_b2_032,B2,vi,kan vinna,förtroende,genom att,vara,mer transparenta.,,,1-2-3-4-5-6,,,,,,,,,,,,,,,,,grammatik: Modalverb och medel med genom att; tema: samhälle och kommunikation; huvudverb: vinna; CEFR: Uttrycker strategiskt samband mellan handling och social effekt.,TRUE
sv_b2_033,B2,de,undersöker,alternativen,innan,de,binder sig,vid,ett system.,1-2-3-4-5-6-7-8|4-5-6-7-8-2-1-3,dom,,,,dom,,,,Pronounce the Swedish pronoun de as dom in this isolated segment.,,,,Pronounce the Swedish pronoun de as dom in this isolated segment.,,,,grammatik: Tidsbisats och reflexivt uttryck; tema: digitalt liv och beslut; huvudverb: undersöka; CEFR: Beskriver försiktig beslutsprocess med idiomatisk konstruktion.,TRUE
sv_b2_034,B2,jag,skulle acceptera,förslaget,om ansvarsfördelningen,blev,tydligare.,,,1-2-3-4-5-6,,,,,,,,,,,,,,,,,grammatik: Konditionalis och villkorsbisats; tema: arbete och ansvar; huvudverb: acceptera; CEFR: Uttrycker hypotetiskt ställningstagande med abstrakt villkor.,TRUE
sv_b2_035,B2,hon,nyanserar,debatten,genom att,skilja,på,fakta,och värderingar.,1-2-3-4-5-6-7-8|4-5-6-7-8-2-1-3,,,,,,,,,,,,,,,,,grammatik: Medel med genom att och abstrakta substantiv; tema: samhälle och kultur; huvudverb: nyansera; CEFR: Avancerar argumentation utan tung akademisk stil.,TRUE
sv_b2_036,B2,vi,behöver minska,väntetiderna,utan att,försämra,bemötandet.,,,1-2-3-4-5-6,,,,,,,,,,,,,,,,,grammatik: Utan att och konsekvensbalans; tema: service och vård; huvudverb: minska; CEFR: Uttrycker effektivisering med kvalitetsreservation.,TRUE
sv_b2_037,B2,de,ser,vinsten,som långsiktig,snarare än,omedelbar.,,,1-2-3-4-5-6,dom,,,,,,,,Pronounce the Swedish pronoun de as dom in this isolated segment.,,,,,,,,grammatik: Tolkning och jämförande kontrast; tema: ekonomi och strategi; huvudverb: se; CEFR: Nyanserar värde över tid med abstrakt ordval.,TRUE
sv_b2_038,B2,jag,uppskattar,"initiativet,",även om,genomförandet,lämnar,frågor.,,1-2-3-4-5-6-7,,,,,,,,,,,,,,,,,grammatik: Koncessiv bisats och abstrakta substantiv; tema: arbete och förändring; huvudverb: uppskatta; CEFR: Ger positiv bedömning med tydlig reservation.,TRUE
sv_b2_039,B2,hon,förespråkar,dialog,när konflikterna,blir låsta.,,,,1-2-3-4-5|4-5-2-1-3,,,,,,,,,,,,,,,,,grammatik: Tidsbisats och abstrakt konfliktord; tema: relationer och samhälle; huvudverb: förespråka; CEFR: Uttrycker princip och strategi i socialt spända situationer.,TRUE
sv_b2_040,B2,vi,bör följa upp,beslutet,innan effekterna,blir permanenta.,,,,1-2-3-4-5,,,,,,,,,,,,,,,,,"grammatik: Modalverb, partikelverb och tidsbisats; tema: arbete och konsekvenser; huvudverb: följa upp; CEFR: Uttrycker ansvarstagande och konsekvensmedveten planering.",TRUE
